Año,Country Name,Country Code,Crecimiento del PIB (anual %),Tasa de desempleo (%),"Inflación, deflactor PIB (anual %)","Homicidios intencionales (por 100,000 personas)",Muertes por conflicto (nro personas),Control de Corrupción (rango percentil),Emisiones de CO2 (kt),Esperanza de vida al nacer (años),Migración neta,Población total
2016,Kenya,KEN,4.21%,2.76%,5.85%,4.93,49,16.83,"19,310.1",62.16,"-29,727.0","47,894,670.0"
2016,Kiribati,KIR,-0.48%,0.00%,6.45%,0.00,0,63.94,56.7,66.33,-838.0,"118,513.0"
2016,"Korea, Dem. People's Rep.",PRK,0.00%,2.92%,0.00%,0.00,0,5.77,"28,127.7",72.81,"-3,218.0","25,389,611.0"
2016,Kosovo,XKX,5.57%,0.00%,0.78%,2.17,0,41.35,0.0,78.98,"-31,383.0","1,777,557.0"
2016,Kuwait,KWT,2.93%,2.16%,-6.84%,0.00,0,47.60,"91,376.2",79.70,"-90,785.0","4,048,085.0"
2016,Kyrgyz Republic,KGZ,4.34%,3.48%,6.05%,3.00,0,12.50,"9,675.6",70.95,"-25,279.0","6,079,500.0"
2016,Lao PDR,LAO,7.02%,2.90%,3.02%,0.00,0,14.90,"15,702.2",67.17,"-11,401.0","6,891,363.0"
2016,Latvia,LVA,2.37%,9.64%,0.86%,3.50,0,66.83,"7,145.3",74.58,"-10,340.0","1,959,537.0"
2016,Lebanon,LBN,1.55%,9.72%,0.87%,3.75,0,13.94,"27,755.1",79.50,"-228,173.0","6,258,619.0"
2016,Lesotho,LSO,3.61%,16.82%,-0.29%,0.00,0,56.73,"2,126.2",52.26,"-3,861.0","2,143,872.0"
2016,Liberia,LBR,-1.55%,3.08%,6.97%,0.00,0,26.44,"1,397.89",60.42,"-26,822.0","4,706,097.0"
2016,Libya,LBY,-1.49%,19.52%,4.69%,0.00,"1,727",2.40,"48,694.8",71.76,"-5,081.0","6,282,196.0"
2016,Liechtenstein,LIE,0.00%,0.00%,0.00%,0.00,0,96.63,149.838256,82.26,175.0,"37,609.0"
2016,Lithuania,LTU,2.52%,7.86%,1.58%,5.22,0,74.52,"11,203.1",74.67,"-17,334.0","2,868,231.0"
2016,Luxembourg,LUX,4.98%,6.29%,-1.11%,0.86,0,97.60,"8,845.9",82.69,"12,535.0","582,014.0"
2016,"Macao SAR, China",MAC,-0.68%,1.94%,0.86%,0.16,0,77.88,0.0,84.23,"6,962.0","626,688.0"
2016,Madagascar,MDG,3.99%,1.80%,8.96%,0.00,0,16.35,"3,181.72",65.00,485.0,"25,501,941.0"
2016,Malawi,MWI,2.50%,4.98%,20.29%,0.00,0,24.04,"1,223.57",62.21,"-5,498.0","17,405,624.0"
2016,Malaysia,MYS,4.45%,3.44%,1.66%,1.45,0,59.62,"231,669.4",75.29,"97,737.0","31,526,418.0"
2016,Maldives,MDV,6.34%,5.77%,0.23%,3.96,0,30.77,"1,465.9",79.87,"12,191.0","454,252.0"
2016,Mali,MLI,5.85%,1.37%,1.35%,0.00,96,29.81,"3,408.6",58.73,"-30,294.0","18,700,106.0"
2016,Malta,MLT,3.38%,4.69%,2.00%,1.07,0,75.48,"1,352.3",82.45,"10,239.0","455,356.0"
2016,Marshall Islands,MHL,2.02%,0.00%,7.51%,0.00,0,58.17,146.5,64.06,"-1,901.0","48,329.0"
2016,Mauritania,MRT,1.26%,10.31%,11.21%,0.00,0,25.96,"2,584.2",64.77,"-3,009.0","4,051,890.0"
2016,Mauritius,MUS,3.86%,6.81%,2.38%,1.62,0,61.54,"4,035.5",74.39,"-2,558.0","1,263,747.0"
2016,"Micronesia, Fed. Sts.",FSM,0.90%,0.00%,4.05%,0.00,0,72.60,147.1,71.59,"-1,348.0","109,925.0"
2016,Moldova,MDA,4.65%,4.02%,3.55%,6.20,0,14.42,"8,143.0",69.92,"-51,633.0","2,803,186.0"
2016,Monaco,MCO,3.45%,0.00%,0.16%,0.00,0,0.00,0.0,0.00,416.0,"37,071.0"
2016,Mongolia,MNG,1.49%,7.24%,2.99%,6.07,0,36.54,"18,172.8",69.86,"7,470.0","3,029,555.0"
2016,Montenegro,MNE,2.95%,17.73%,5.10%,4.42,0,56.25,"2,150.7",76.44,"-2,111.0","622,303.0"
2016,Morocco,MAR,0.52%,9.30%,0.97%,1.69,0,51.92,"60,289.9",73.28,"-57,256.0","35,107,264.0"
2016,Mozambique,MOZ,3.82%,3.45%,13.68%,0.00,55,17.31,"7,243.8",59.04,"77,168.0","27,696,493.0"
2016,Myanmar,MMR,10.51%,0.99%,-2.65%,2.58,118,32.21,"21,860.8",65.69,"-87,935.0","51,892,349.0"
2016,Namibia,NAM,0.03%,23.35%,7.97%,0.00,0,64.90,"4,152.0",61.68,"-8,596.0","2,323,352.0"
2016,Nauru,NRU,8.00%,0.00%,21.64%,0.00,0,39.42,52.7,62.70,-31.0,"11,437.0"
2016,Nepal,NPL,0.43%,10.40%,7.15%,2.15,0,22.60,"10,735.7",68.78,"-98,016.0","27,861,186.0"
2016,New Caledonia,NCL,0.00%,13.18%,0.00%,0.00,0,0.00,0.0,76.93,"-2,346.0","270,220.0"
2016,New Zealand,NZL,3.80%,5.15%,2.35%,1.07,0,100.00,"31,185.7",81.66,"50,012.0","4,714,100.0"
2016,Nicaragua,NIC,4.56%,3.90%,4.59%,7.09,0,17.79,"5,410.7",73.26,"-23,081.0","6,389,235.0"
2016,Niger,NER,5.74%,0.53%,1.79%,0.00,274,31.25,"2,096.26",61.63,"14,833.0","20,921,743.0"
2016,Nigeria,NGA,-1.62%,4.51%,9.54%,33.60,"2,491",13.46,"110,817.5",52.04,"-54,315.0","188,666,931.0"
2016,North Macedonia,MKD,2.85%,24.30%,3.47%,0.90,0,48.08,"6,962.7",75.40,"-1,164.0","2,072,490.0"
2016,Northern Mariana Islands,MNP,29.21%,0.00%,4.61%,0.00,0,0.00,0.0,0.00,-852.0,"51,133.0"
2016,Norway,NOR,1.16%,4.68%,-1.60%,0.52,0,98.56,"39,578.4",82.41,"26,425.0","5,234,519.0"
2016,Oman,OMN,5.05%,3.27%,-9.14%,0.36,0,65.38,"72,197.6",77.92,"118,472.0","4,398,070.0"
2016,Pakistan,PAK,5.53%,3.76%,13.00%,3.99,796,18.27,"181,113.3",65.88,"-2,290,411.0","213,524,840.0"
2016,Palau,PLW,-0.08%,0.00%,6.45%,0.00,0,39.42,207.9,0.00,8.0,"17,816.0"
2016,Panama,PAN,4.95%,4.76%,2.00%,10.06,0,33.17,"10,652.4",77.65,"10,109.0","4,026,336.0"
2016,Papua New Guinea,PNG,5.49%,2.46%,2.52%,0.00,0,15.87,"6,560.9",64.84,"28,474.0","8,899,169.0"
2016,Paraguay,PRY,4.27%,5.25%,4.13%,10.68,0,25.00,"7,192.6",73.53,"-16,734.0","6,266,615.0"
2016,Peru,PER,3.95%,3.74%,3.08%,7.82,0,41.83,"56,860.3",75.79,"80,725.0","31,132,779.0"
2016,Philippines,PHL,7.15%,2.70%,1.28%,10.64,550,36.06,"120,895.1",71.39,"79,051.0","104,875,266.0"
2016,Poland,POL,2.95%,6.16%,0.09%,0.67,0,76.44,"299,802.4",77.85,"-1,967.0","37,970,087.0"
2016,Portugal,PRT,2.02%,11.07%,1.72%,0.64,0,79.33,"48,695.2",81.12,"-8,128.0","10,325,452.0"
2016,Puerto Rico,PRI,-1.26%,11.80%,2.22%,20.51,0,58.65,0.0,80.27,"-65,824.0","3,406,672.0"
2016,Qatar,QAT,3.06%,0.15%,-8.98%,0.46,0,79.81,"87,066.7",80.43,"138,455.0","2,595,166.0"
2016,Romania,ROU,2.86%,5.90%,2.62%,1.55,0,53.37,"71,585.2",75.21,"-64,002.0","19,702,267.0"
2016,Rwanda,RWA,5.97%,11.86%,5.03%,3.29,0,71.63,"1,148.0",65.74,"-2,605.0","11,930,899.0"
2016,Samoa,WSM,7.98%,8.82%,2.24%,0.00,0,65.87,246.7,72.54,"-2,772.0","205,544.0"
2016,San Marino,SMR,2.34%,0.00%,1.32%,0.00,0,0.00,0.0,0.00,344.0,"33,834.0"
2016,Sao Tome and Principe,STP,4.16%,13.84%,5.11%,0.00,0,55.77,128.7,67.49,"-1,786.0","204,632.0"
2016,Senegal,SEN,6.36%,4.46%,0.96%,0.00,0,57.69,"10,132.8",67.50,"-24,720.0","14,751,356.0"
2016,Serbia,SRB,3.34%,15.26%,1.55%,1.55,0,43.75,"46,635.0",75.69,"5,901.0","7,058,322.0"
2016,Seychelles,SYC,5.10%,0.00%,-0.20%,11.94,0,83.17,565.6,74.31,251.0,"94,677.0"
2016,Sierra Leone,SLE,6.35%,3.93%,5.85%,0.00,0,21.15,"1,170.8",58.40,"4,657.0","7,493,913.0"
2016,Singapore,SGP,3.60%,4.08%,0.47%,0.32,0,97.12,"44,969.8",82.85,"36,498.0","5,607,283.0"
2016,Sint Maarten (Dutch part),SXM,0.50%,0.00%,0.35%,0.00,0,0.00,0.0,76.60,969.0,"39,969.0"
2016,Slovak Republic,SVK,1.94%,9.67%,-0.51%,1.10,0,62.50,"31,497.8",77.17,"3,682.0","5,430,798.0"
2016,Slovenia,SVN,3.19%,8.00%,0.87%,0.48,0,76.92,"13,903.0",81.18,"7,684.0","2,065,042.0"
2016,Solomon Islands,SLB,5.55%,0.69%,0.34%,0.00,0,44.23,298.1,69.80,"-1,603.0","628,102.0"
2016,Somalia,SOM,8.53%,18.93%,-0.96%,0.00,"1,925",0.96,654.4,55.04,"124,017.0","14,292,847.0"
2016,South Africa,ZAF,0.66%,24.02%,6.95%,33.70,0,59.13,"425,682.9",64.75,"-866,101.0","56,422,274.0"
2016,South Sudan,SSD,0.00%,12.33%,0.00%,0.00,735,0.00,"1,730.2",55.54,"-655,870.0","11,066,105.0"
2016,Sri Lanka,LKA,5.05%,4.24%,5.44%,2.47,0,46.15,"23,167.6",75.33,"-98,896.0","21,425,494.0"
2016,St. Kitts and Nevis,KNA,3.93%,0.00%,1.35%,62.78,0,67.79,244.6,71.74,-191.0,"47,788.0"
2016,St. Lucia,LCA,3.43%,19.66%,-0.20%,17.01,0,73.08,505.5,73.11,0.0,"176,413.0"
2016,St. Martin (French part),MAF,0.00%,0.00%,0.00%,28.73,0,0.00,0.0,79.47,-734.0,"34,811.0"
2016,St. Vincent and the Grenadines,VCT,4.15%,18.98%,-0.60%,37.75,0,74.04,255.2,74.28,"-1,295.0","105,963.0"
2016,Sudan,SDN,3.47%,17.44%,20.69%,0.00,"1,309",3.37,"21,503.1",64.78,"97,646.0","39,377,169.0"
2016,Suriname,SUR,-4.92%,7.92%,24.07%,7.05,0,45.67,"2,954.886",71.59,-910.0,"581,453.0"
2016,Sweden,SWE,2.07%,6.99%,1.53%,1.06,0,98.08,"38,691.2",82.31,"79,667.0","9,923,085.0"
2016,Syrian Arab Republic,SYR,-6.41%,8.77%,36.87%,0.00,"44,913",1.92,"24,479.1",65.99,"-133,823.0","18,964,252.0"
2016,Tajikistan,TJK,6.90%,6.90%,0.54%,0.00,0,12.02,"5,496.7",69.55,"-16,029.0","8,725,318.0"
2016,Tanzania,TZA,6.87%,2.15%,7.47%,6.32,0,35.10,"10,646.9",65.39,"124,444.0","54,401,802.0"
2016,Thailand,THA,3.44%,0.69%,2.64%,0.00,50,39.90,"267,916.3",78.05,"76,693.0","70,607,037.0"
2016,Timor-Leste,TLS,3.38%,4.66%,0.14%,0.00,0,34.62,518.9,67.45,"-5,475.0","1,224,562.0"
2016,Togo,TGO,5.56%,2.96%,0.81%,0.00,0,27.40,"2,305.6",59.55,"-1,988.0","7,661,354.0"
2016,Tonga,TON,6.57%,1.90%,3.05%,0.00,0,42.79,123.9,70.66,"-2,206.0","105,707.0"
2016,Trinidad and Tobago,TTO,-6.76%,3.21%,-1.86%,31.51,0,46.63,"18,291.6",74.28,-103.0,"1,469,330.0"
2016,Tunisia,TUN,1.12%,15.56%,4.93%,0.00,71,54.33,"30,317.8",75.79,"-23,826.0","11,685,667.0"
2016,Turkmenistan,TKM,6.20%,4.14%,-4.87%,0.00,0,6.25,"64,079.5",68.78,"-9,616.0","5,868,561.0"
2016,Turks and Caicos Islands,TCA,7.25%,0.00%,2.18%,0.00,0,0.00,0.0,76.86,"1,312.0","38,246.0"
2016,Tuvalu,TUV,5.66%,0.00%,8.16%,0.00,0,60.10,7.5,64.11,-170.0,"10,852.0"
2016,Uganda,UGA,4.78%,3.18%,4.78%,11.57,0,12.98,"4,946.3",61.65,"123,381.0","38,748,299.0"
2016,Ukraine,UKR,2.44%,9.35%,17.10%,0.00,255,19.23,"201,655.4",71.48,"-54,333.0","45,004,673.0"
2016,United Arab Emirates,ARE,5.56%,1.64%,-5.53%,0.00,0,84.13,"200,398.5",79.33,"-13,520.0","8,994,263.0"
2016,Uruguay,URY,1.69%,7.84%,8.17%,7.82,0,89.42,"6,525.1",77.57,"-3,506.0","3,413,766.0"
2016,Uzbekistan,UZB,5.93%,5.16%,8.93%,2.41,0,11.06,"105,333.9",70.75,"-35,209.0","31,847,900.0"
2016,Vanuatu,VUT,4.69%,1.75%,1.58%,0.00,0,55.29,151.3,69.65,-404.0,"283,218.0"
2016,"Venezuela, RB",VEN,0.00%,5.32%,0.00%,56.62,0,6.73,"150,466.7",72.06,"-283,326.0","30,741,464.0"
2016,Vietnam,VNM,6.69%,1.85%,1.82%,0.00,0,37.50,"222,028.5",73.94,"-4,432.0","93,126,529.0"
2016,Virgin Islands (U.S.),VIR,1.60%,12.35%,2.05%,0.00,0,71.15,0.0,79.17,-526.0,"107,516.0"
2016,West Bank and Gaza,PSE,8.86%,23.94%,1.28%,0.41,0,52.40,0.0,74.55,"-22,774.0","4,367,088.0"
2016,"Yemen, Rep.",YEM,-9.38%,13.41%,0.13%,0.00,"2,926",0.48,"10,035.2",66.06,"-39,688.0","29,274,002.0"
2016,Zambia,ZMB,3.78%,8.39%,13.55%,0.00,0,42.31,"5,315.3",61.79,"17,285.0","16,767,761.0"
2016,Zimbabwe,ZWE,0.90%,5.80%,2.01%,0.00,0,9.62,"10,450.2",60.31,"-59,918.0","14,452,704.0"
2017,Argentina,ARG,2.82%,8.35%,26.01%,5.26,0,45.67,"179,267.3",76.83,"4,926.0","44,044,811.0"
2017,Australia,AUS,2.28%,5.59%,3.74%,0.85,0,93.27,"397,149.4",82.50,"244,875.0","24,594,202.0"
2017,Brazil,BRA,1.32%,12.93%,3.67%,30.59,0,36.06,"455,684.8",74.83,"56,362.0","208,504,960.0"
2017,China,CHN,6.95%,4.47%,4.23%,0.57,0,47.60,"10,089,273.2",77.25,"-180,592.0","1,396,215,000.0"
2017,France,FRA,2.29%,9.41%,0.52%,1.11,2,87.50,"317,721.2",82.58,"13,175.0","66,918,020.0"
2017,Germany,DEU,2.68%,3.75%,1.50%,0.98,0,94.23,"732,204.2",80.99,"430,803.0","82,657,002.0"
2017,India,IND,6.80%,7.73%,3.97%,3.03,665,47.12,"2,308,804.4",70.47,"-219,656.0","1,354,195,680.0"
2017,Indonesia,IDN,5.07%,3.78%,4.29%,0.00,0,46.15,"515,395.7",69.94,"-39,282.0","264,498,852.0"
2017,Italy,ITA,1.67%,11.21%,0.73%,0.63,0,62.50,"329,193.3",82.95,"70,475.0","60,536,709.0"
2017,Japan,JPN,1.68%,2.82%,-0.07%,0.24,0,90.38,"1,150,835.0",84.10,"164,070.0","126,972,000.0"
2017,"Korea, Rep.",KOR,3.16%,3.65%,2.22%,0.58,0,66.83,"626,178.4",82.63,"112,523.0","51,361,911.0"
2017,Mexico,MEX,2.11%,3.42%,6.71%,26.11,0,16.35,"474,498.5",74.14,"-12,438.0","122,839,258.0"
2017,Netherlands,NLD,2.91%,4.84%,1.26%,0.77,0,92.79,"155,710.9",81.76,"60,585.0","17,131,296.0"
2017,Russian Federation,RUS,1.83%,5.21%,5.35%,9.14,53,17.31,"1,594,550.3",72.45,"350,105.0","144,496,739.0"
2017,Saudi Arabia,SAU,-0.07%,5.89%,7.43%,0.00,45,65.38,"549,749.9",77.16,"282,947.0","34,193,122.0"
2017,Spain,ESP,2.98%,17.22%,1.30%,0.66,0,69.23,"264,723.7",83.28,"167,475.0","46,593,236.0"
2017,Switzerland,CHE,1.36%,4.80%,-0.37%,0.53,0,96.63,"38,699.0",83.55,"45,208.0","8,451,840.0"
2017,Turkiye,TUR,7.50%,10.82%,10.98%,3.10,391,49.52,"418,098.2",77.14,"-252,010.0","82,089,826.0"
2017,United Kingdom,GBR,2.44%,4.33%,1.79%,1.22,0,95.19,"366,844.1",81.26,"239,014.0","66,058,859.0"
2017,United States,USA,2.24%,4.36%,1.90%,5.24,0,88.94,"4,819,365.1",78.54,"1,377,630.0","325,122,128.0"
2017,Afghanistan,AFG,2.65%,11.18%,2.40%,6.80,"19,014",3.85,"10,022.78",63.02,"-47,090.0","35,643,418.0"
2017,Albania,ALB,3.80%,13.62%,1.45%,2.01,0,41.83,"5,403.7",79.05,"-9,768.0","2,873,457.0"
2017,Algeria,DZA,1.30%,10.33%,6.39%,1.27,60,32.21,"157,704.4",75.74,"-36,448.0","41,136,546.0"
2017,American Samoa,ASM,-6.99%,0.00%,-1.94%,14.15,0,94.71,0.0,0.00,"-1,652.0","49,463.0"
2017,Andorra,AND,0.35%,0.00%,1.14%,0.00,0,86.54,465.328,0.00,887.0,"73,837.0"
2017,Angola,AGO,-0.15%,9.54%,22.61%,0.00,25,5.77,"25,064.8",61.68,"77,733.0","30,208,628.0"
2017,Antigua and Barbuda,ATG,3.14%,0.00%,-0.93%,21.95,0,62.98,500.1,78.27,0.0,"91,119.0"
2017,Armenia,ARM,7.50%,12.94%,2.15%,2.45,0,30.29,"5,371.3",74.91,"-26,326.0","2,851,923.0"
2017,Aruba,ABW,5.48%,0.00%,-1.75%,0.00,0,87.98,0.0,75.90,218.0,"105,439.0"
2017,Austria,AUT,2.26%,5.50%,1.01%,0.80,0,90.87,"65,867.7",81.64,"45,573.0","8,797,566.0"
2017,Azerbaijan,AZE,0.20%,4.96%,16.17%,1.81,36,17.79,"31,957.0",72.25,"1,184.0","9,854,033.0"
2017,"Bahamas, The",BHS,2.42%,9.80%,1.82%,30.57,0,83.65,"2,170.2",73.63,"1,001.0","399,020.0"
2017,Bahrain,BHR,4.29%,1.17%,5.52%,0.41,0,51.44,"30,514.9",79.69,"29,024.0","1,456,834.0"
2017,Bangladesh,BGD,6.59%,4.37%,5.05%,2.19,47,19.23,"87,658.0",71.79,"-175,755.0","161,793,964.0"
2017,Barbados,BRB,0.46%,8.62%,2.61%,10.75,0,89.42,"1,179.97",76.94,-65.0,"279,187.0"
2017,Belarus,BLR,2.53%,5.65%,8.62%,2.47,0,48.56,"56,247.0",74.13,"15,937.0","9,458,989.0"
2017,Belgium,BEL,1.62%,7.09%,1.83%,0.00,0,89.90,"92,587.4",81.49,"56,248.0","11,375,158.0"
2017,Belize,BLZ,-1.69%,6.60%,2.96%,37.90,0,46.63,643.1,73.56,"1,222.0","374,693.0"
2017,Benin,BEN,5.67%,1.64%,-0.37%,1.13,0,34.62,"6,876.2",59.86,"3,716.0","11,596,779.0"
2017,Bermuda,BMU,3.61%,0.00%,-0.09%,7.90,0,86.54,0.0,82.35,227.0,"63,873.0"
2017,Bhutan,BTN,4.65%,3.06%,5.10%,1.72,0,91.83,"1,309.5",70.85,291.0,"756,121.0"
2017,Bolivia,BOL,4.20%,3.65%,6.06%,6.53,0,26.92,"21,628.2",67.70,"-9,669.0","11,435,533.0"
2017,Bosnia and Herzegovina,BIH,3.24%,20.53%,1.78%,1.22,0,36.54,"22,692.7",76.94,"-30,669.0","3,440,027.0"
2017,Botswana,BWA,4.11%,19.60%,-2.65%,0.00,0,77.40,"7,337.512",66.75,"3,761.0","2,401,840.0"
2017,British Virgin Islands,VGB,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,74.78,281.0,"30,060.0"
2017,Brunei Darussalam,BRN,1.33%,9.32%,4.95%,0.00,0,74.52,"7,290.2",74.72,-587.0,"430,276.0"
2017,Bulgaria,BGR,2.76%,6.16%,4.81%,1.43,0,50.96,"43,885.1",74.81,"-13,560.0","7,075,947.0"
2017,Burkina Faso,BFA,6.20%,4.57%,1.42%,1.25,0,53.37,"4,625.2",59.54,"-14,801.0","19,835,858.0"
2017,Burundi,BDI,0.50%,1.17%,11.45%,0.00,0,8.65,529.1,61.55,"-68,450.0","11,155,593.0"
2017,Cabo Verde,CPV,4.55%,12.24%,1.30%,6.73,0,79.81,584.7,76.59,"-1,354.0","564,954.0"
2017,Cambodia,KHM,7.00%,0.14%,3.34%,0.00,0,9.13,"12,660.5",70.52,"-45,720.0","15,830,689.0"
2017,Cameroon,CMR,3.54%,3.60%,1.03%,4.12,98,11.06,"9,076.0",60.81,"-37,910.0","24,393,181.0"
2017,Canada,CAN,3.04%,6.34%,2.56%,1.82,0,95.67,"568,175.9",81.83,"361,274.0","36,545,236.0"
2017,Cayman Islands,CYM,3.18%,0.00%,1.99%,4.72,0,68.27,0.0,0.00,"1,106.0","63,581.0"
2017,Central African Republic,CAF,4.53%,5.76%,6.44%,0.00,35,11.54,222.4,53.72,"-58,734.0","4,996,741.0"
2017,Chad,TCD,-2.99%,1.13%,0.03%,0.00,57,4.81,"1,488.2",52.31,"16,916.0","15,085,884.0"
2017,Channel Islands,CHI,1.97%,7.50%,3.10%,0.00,0,0.00,0.0,81.33,"1,429.0","165,215.0"
2017,Chile,CHL,1.36%,6.95%,4.83%,4.24,0,82.21,"87,136.9",80.35,"214,697.0","18,368,577.0"
2017,Colombia,COL,1.36%,8.87%,5.13%,25.43,0,43.75,"75,674.0",76.65,"415,618.0","48,351,671.0"
2017,Comoros,COM,3.82%,8.06%,0.40%,0.00,0,26.44,279.0,63.62,"-2,922.0","761,664.0"
2017,"Congo, Dem. Rep.",COD,3.73%,4.46%,43.07%,0.00,"3,632",5.29,"2,845.0",59.41,"4,350.0","84,283,273.0"
2017,"Congo, Rep.",COG,-4.38%,20.59%,11.25%,0.00,0,7.21,"5,406.7",63.76,"-11,604.0","5,312,340.0"
2017,Costa Rica,CRI,4.16%,7.73%,2.86%,12.07,0,66.35,"8,173.5",79.38,"4,196.0","4,993,842.0"
2017,Cote d'Ivoire,CIV,7.41%,3.27%,-1.04%,0.00,0,37.02,"10,563.8",58.48,"-18,758.0","24,848,016.0"
2017,Croatia,HRV,3.41%,11.21%,1.16%,1.10,0,59.13,"17,407.9",77.83,"-13,654.0","4,124,531.0"
2017,Cuba,CUB,1.81%,1.70%,4.12%,4.55,0,64.42,"26,241.3",77.53,"-14,498.0","11,336,405.0"
2017,Curacao,CUW,-1.73%,0.00%,1.59%,0.00,0,0.00,0.0,78.02,535.0,"160,175.0"
2017,Cyprus,CYP,5.73%,11.05%,1.04%,0.58,0,77.88,"7,361.2",81.33,"5,014.0","1,208,523.0"
2017,Czechia,CZE,5.17%,2.89%,1.31%,0.63,0,70.19,"103,549.9",78.98,"2,809.0","10,594,438.0"
2017,Denmark,DNK,2.82%,5.83%,1.18%,1.24,0,99.04,"33,184.0",81.10,"23,188.0","5,764,980.0"
2017,Djibouti,DJI,5.46%,26.06%,0.56%,0.00,0,28.85,403.4,62.80,"1,535.0","1,040,233.0"
2017,Dominica,DMA,-6.62%,0.00%,-3.07%,26.99,0,73.08,165.6,67.53,187.0,"70,403.0"
2017,Dominican Republic,DOM,4.67%,5.83%,4.18%,11.42,0,23.56,"23,551.3",73.06,"-30,055.0","10,647,244.0"
2017,Ecuador,ECU,2.37%,3.84%,1.95%,5.81,0,30.77,"38,549.3",76.97,"49,359.0","16,696,944.0"
2017,"Egypt, Arab Rep.",EGY,4.18%,11.77%,29.52%,1.34,497,40.38,"244,540.5",71.30,"-23,281.0","101,789,386.0"
2017,El Salvador,SLV,2.25%,4.39%,0.99%,63.22,0,37.50,"6,344.9",72.31,"-50,616.0","6,266,654.0"
2017,Equatorial Guinea,GNQ,-5.67%,8.26%,12.74%,0.00,0,0.96,"5,369.3",60.82,"16,395.0","1,450,694.0"
2017,Eritrea,ERI,0.00%,5.81%,0.00%,0.00,0,10.58,581.47,66.58,"-38,636.0","3,396,933.0"
2017,Estonia,EST,5.79%,5.81%,3.59%,2.20,0,87.02,"16,773.5",78.09,"5,329.0","1,317,384.0"
2017,Eswatini,SWZ,2.03%,22.73%,2.48%,11.29,0,55.77,"1,105.8",57.90,"-10,127.0","1,151,390.0"
2017,Ethiopia,ETH,9.56%,2.90%,6.68%,0.00,0,33.65,"15,882.4",64.84,"71,769.0","108,197,950.0"
2017,Faroe Islands,FRO,3.51%,0.00%,0.37%,0.00,0,0.00,0.0,82.34,622.0,"50,230.0"
2017,Fiji,FJI,5.35%,4.26%,1.70%,0.00,0,73.56,"1,331.1",67.79,"-11,605.0","919,019.0"
2017,Finland,FIN,3.19%,8.64%,0.82%,1.22,0,98.56,"43,015.4",81.63,"13,307.0","5,508,214.0"
2017,French Polynesia,PYF,4.29%,11.97%,-0.30%,0.00,0,0.00,0.0,82.62,"-1,046.0","295,450.0"
2017,Gabon,GAB,0.47%,20.73%,3.82%,0.00,0,19.71,"5,344.7",66.19,"4,019.0","2,140,215.0"
2017,"Gambia, The",GMB,4.82%,5.04%,3.92%,0.00,0,29.81,602.3,62.99,"-3,694.0","2,381,182.0"
2017,Georgia,GEO,4.84%,13.94%,8.49%,2.41,0,78.37,"9,907.1",73.57,"-7,886.0","3,728,004.0"
2017,Ghana,GHA,8.13%,3.37%,10.68%,2.02,0,48.08,"15,135.0",64.01,"-4,914.0","30,222,262.0"
2017,Gibraltar,GIB,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,81.83,-58.0,"32,602.0"
2017,Greece,GRC,1.09%,21.49%,0.29%,0.80,0,54.81,"66,795.5",81.29,"-25,061.0","10,754,679.0"
2017,Greenland,GRL,0.05%,0.00%,3.27%,0.00,0,84.13,0.0,71.64,-383.0,"56,172.0"
2017,Grenada,GRD,4.44%,0.00%,1.53%,9.92,0,67.31,287.5,74.77,-190.0,"120,921.0"
2017,Guam,GUM,0.89%,5.43%,1.00%,0.00,0,86.54,0.0,77.16,"-1,852.0","168,606.0"
2017,Guatemala,GTM,3.08%,2.46%,1.75%,32.78,0,23.08,"16,530.1",72.55,"-48,049.0","16,087,418.0"
2017,Guinea,GIN,10.30%,4.87%,10.36%,0.00,0,14.42,"3,321.6",59.11,"-13,726.0","12,240,789.0"
2017,Guinea-Bissau,GNB,5.92%,3.16%,5.94%,1.12,0,1.92,306.6,60.07,"-1,398.0","1,879,826.0"
2017,Guyana,GUY,3.73%,13.76%,2.11%,15.07,0,37.98,"2,473.8",68.67,"-6,110.0","763,252.0"
2017,Haiti,HTI,2.51%,13.79%,13.78%,0.00,0,10.10,"3,326.24",63.85,"-34,766.0","10,863,543.0"
2017,Honduras,HND,4.84%,5.53%,4.51%,40.14,0,25.48,"9,377.0",72.69,"-6,782.0","9,626,842.0"
2017,"Hong Kong SAR, China",HKG,3.80%,3.12%,2.88%,0.32,0,92.31,0.0,84.68,0.0,"7,393,200.0"
2017,Hungary,HUN,4.27%,4.16%,4.03%,1.63,0,60.10,"49,449.8",75.82,"18,044.0","9,787,966.0"
2017,Iceland,ISL,4.19%,2.74%,0.94%,0.87,0,93.75,"1,671.0",82.66,"8,316.0","343,400.0"
2017,"Iran, Islamic Rep.",IRN,2.76%,12.23%,13.04%,0.00,27,20.67,"626,427.9",75.97,"7,709.0","84,505,076.0"
2017,Iraq,IRQ,-1.82%,13.02%,14.65%,0.00,"10,211",6.25,"156,456.4",70.41,"-9,899.0","39,621,162.0"
2017,Ireland,IRL,9.01%,6.71%,1.09%,0.82,0,91.35,"37,729.1",82.16,"29,200.0","4,807,388.0"
2017,Isle of Man,IMN,2.84%,0.00%,4.00%,0.00,0,0.00,0.0,80.46,275.0,"83,580.0"
