indicator,country,countryiso3code,date,value
Net migration,Turks and Caicos Islands,TCA,2016,1312.0
Net migration,Turks and Caicos Islands,TCA,2015,1663.0
Net migration,Turks and Caicos Islands,TCA,2014,1005.0
Net migration,Turks and Caicos Islands,TCA,2013,1337.0
Net migration,Turks and Caicos Islands,TCA,2012,1256.0
Net migration,Turks and Caicos Islands,TCA,2011,821.0
Net migration,Turks and Caicos Islands,TCA,2010,899.0
Net migration,Turks and Caicos Islands,TCA,2009,889.0
Net migration,Turks and Caicos Islands,TCA,2008,873.0
Net migration,Turks and Caicos Islands,TCA,2007,848.0
Net migration,Turks and Caicos Islands,TCA,2006,811.0
Net migration,Turks and Caicos Islands,TCA,2005,794.0
Net migration,Turks and Caicos Islands,TCA,2004,782.0
Net migration,Turks and Caicos Islands,TCA,2003,789.0
Net migration,Turks and Caicos Islands,TCA,2002,778.0
Net migration,Turks and Caicos Islands,TCA,2001,548.0
Net migration,Turks and Caicos Islands,TCA,2000,418.0
Net migration,Turks and Caicos Islands,TCA,1999,385.0
Net migration,Turks and Caicos Islands,TCA,1998,371.0
Net migration,Turks and Caicos Islands,TCA,1997,370.0
Net migration,Turks and Caicos Islands,TCA,1996,369.0
Net migration,Turks and Caicos Islands,TCA,1995,382.0
Net migration,Turks and Caicos Islands,TCA,1994,390.0
Net migration,Turks and Caicos Islands,TCA,1993,393.0
Net migration,Turks and Caicos Islands,TCA,1992,395.0
Net migration,Turks and Caicos Islands,TCA,1991,404.0
Net migration,Turks and Caicos Islands,TCA,1990,291.0
Net migration,Tuvalu,TUV,2020,-15.0
Net migration,Tuvalu,TUV,2019,-57.0
Net migration,Tuvalu,TUV,2018,-57.0
Net migration,Tuvalu,TUV,2017,-155.0
Net migration,Tuvalu,TUV,2016,-170.0
Net migration,Tuvalu,TUV,2015,-159.0
Net migration,Tuvalu,TUV,2014,-152.0
Net migration,Tuvalu,TUV,2013,-150.0
Net migration,Tuvalu,TUV,2012,8.0
Net migration,Tuvalu,TUV,2011,26.0
Net migration,Tuvalu,TUV,2010,17.0
Net migration,Tuvalu,TUV,2009,9.0
Net migration,Tuvalu,TUV,2008,-1.0
Net migration,Tuvalu,TUV,2007,-6.0
Net migration,Tuvalu,TUV,2006,-14.0
Net migration,Tuvalu,TUV,2005,-10.0
Net migration,Tuvalu,TUV,2004,-12.0
Net migration,Tuvalu,TUV,2003,-14.0
Net migration,Tuvalu,TUV,2002,-146.0
Net migration,Tuvalu,TUV,2001,-162.0
Net migration,Tuvalu,TUV,2000,-161.0
Net migration,Tuvalu,TUV,1999,-163.0
Net migration,Tuvalu,TUV,1998,-163.0
Net migration,Tuvalu,TUV,1997,-166.0
Net migration,Tuvalu,TUV,1996,-165.0
Net migration,Tuvalu,TUV,1995,-163.0
Net migration,Tuvalu,TUV,1994,-163.0
Net migration,Tuvalu,TUV,1993,-160.0
Net migration,Tuvalu,TUV,1992,-145.0
Net migration,Tuvalu,TUV,1991,-51.0
Net migration,Tuvalu,TUV,1990,-37.0
Net migration,Uganda,UGA,2020,43465.0
Net migration,Uganda,UGA,2019,107203.0
Net migration,Uganda,UGA,2018,60723.0
Net migration,Uganda,UGA,2017,92876.0
Net migration,Uganda,UGA,2016,123381.0
Net migration,Uganda,UGA,2015,-62377.0
Net migration,Uganda,UGA,2014,-92291.0
Net migration,Uganda,UGA,2013,-176638.0
Net migration,Uganda,UGA,2012,-175994.0
Net migration,Uganda,UGA,2011,-173065.0
Net migration,Uganda,UGA,2010,-168379.0
Net migration,Uganda,UGA,2009,-164609.0
Net migration,Uganda,UGA,2008,-158848.0
Net migration,Uganda,UGA,2007,-154826.0
Net migration,Uganda,UGA,2006,-156293.0
Net migration,Uganda,UGA,2005,-151432.0
Net migration,Uganda,UGA,2004,-138801.0
Net migration,Uganda,UGA,2003,-96452.0
Net migration,Uganda,UGA,2002,-35155.0
Net migration,Uganda,UGA,2001,-95975.0
Net migration,Uganda,UGA,2000,-52834.0
Net migration,Uganda,UGA,1999,-39697.0
Net migration,Uganda,UGA,1998,6283.0
Net migration,Uganda,UGA,1997,-155544.0
Net migration,Uganda,UGA,1996,-22809.0
Net migration,Uganda,UGA,1995,-242445.0
Net migration,Uganda,UGA,1994,-16192.0
Net migration,Uganda,UGA,1993,18352.0
Net migration,Uganda,UGA,1992,24725.0
Net migration,Uganda,UGA,1991,3642.0
Net migration,Uganda,UGA,1990,-21692.0
Net migration,Ukraine,UKR,2020,-2173.0
Net migration,Ukraine,UKR,2019,-7812.0
Net migration,Ukraine,UKR,2018,-33273.0
Net migration,Ukraine,UKR,2017,-50447.0
Net migration,Ukraine,UKR,2016,-54333.0
Net migration,Ukraine,UKR,2015,-21937.0
Net migration,Ukraine,UKR,2014,-65667.0
Net migration,Ukraine,UKR,2013,34043.0
Net migration,Ukraine,UKR,2012,68840.0
Net migration,Ukraine,UKR,2011,13301.0
Net migration,Ukraine,UKR,2010,8366.0
Net migration,Ukraine,UKR,2009,18178.0
Net migration,Ukraine,UKR,2008,16490.0
Net migration,Ukraine,UKR,2007,11518.0
Net migration,Ukraine,UKR,2006,12013.0
Net migration,Ukraine,UKR,2005,-4936.0
Net migration,Ukraine,UKR,2004,-11530.0
Net migration,Ukraine,UKR,2003,11140.0
Net migration,Ukraine,UKR,2002,-36318.0
Net migration,Ukraine,UKR,2001,-109322.0
Net migration,Ukraine,UKR,2000,-77752.0
Net migration,Ukraine,UKR,1999,-78867.0
Net migration,Ukraine,UKR,1998,-122825.0
Net migration,Ukraine,UKR,1997,-113342.0
Net migration,Ukraine,UKR,1996,-162706.0
Net migration,Ukraine,UKR,1995,-124586.0
Net migration,Ukraine,UKR,1994,-222324.0
Net migration,Ukraine,UKR,1993,-7382.0
Net migration,Ukraine,UKR,1992,204389.0
Net migration,Ukraine,UKR,1991,104501.0
Net migration,Ukraine,UKR,1990,49782.0
Net migration,United Arab Emirates,ARE,2020,-2762.0
Net migration,United Arab Emirates,ARE,2019,-4466.0
Net migration,United Arab Emirates,ARE,2018,-8582.0
Net migration,United Arab Emirates,ARE,2017,-12895.0
Net migration,United Arab Emirates,ARE,2016,-13520.0
Net migration,United Arab Emirates,ARE,2015,-14154.0
Net migration,United Arab Emirates,ARE,2014,-14954.0
Net migration,United Arab Emirates,ARE,2013,-15566.0
Net migration,United Arab Emirates,ARE,2012,-16401.0
Net migration,United Arab Emirates,ARE,2011,-15738.0
Net migration,United Arab Emirates,ARE,2010,-13726.0
Net migration,United Arab Emirates,ARE,2009,783241.0
Net migration,United Arab Emirates,ARE,2008,1040422.0
Net migration,United Arab Emirates,ARE,2007,1037187.0
Net migration,United Arab Emirates,ARE,2006,781672.0
Net migration,United Arab Emirates,ARE,2005,339380.0
Net migration,United Arab Emirates,ARE,2004,122863.0
Net migration,United Arab Emirates,ARE,2003,124550.0
Net migration,United Arab Emirates,ARE,2002,128160.0
Net migration,United Arab Emirates,ARE,2001,130241.0
Net migration,United Arab Emirates,ARE,2000,131735.0
Net migration,United Arab Emirates,ARE,1999,133289.0
Net migration,United Arab Emirates,ARE,1998,133350.0
Net migration,United Arab Emirates,ARE,1997,131906.0
Net migration,United Arab Emirates,ARE,1996,130051.0
Net migration,United Arab Emirates,ARE,1995,64261.0
Net migration,United Arab Emirates,ARE,1994,59748.0
Net migration,United Arab Emirates,ARE,1993,62946.0
Net migration,United Arab Emirates,ARE,1992,63263.0
Net migration,United Arab Emirates,ARE,1991,64706.0
Net migration,United Arab Emirates,ARE,1990,64939.0
Net migration,United Kingdom,GBR,2020,211063.0
Net migration,United Kingdom,GBR,2019,221179.0
Net migration,United Kingdom,GBR,2018,230577.0
Net migration,United Kingdom,GBR,2017,239014.0
Net migration,United Kingdom,GBR,2016,246940.0
Net migration,United Kingdom,GBR,2015,254218.0
Net migration,United Kingdom,GBR,2014,261389.0
Net migration,United Kingdom,GBR,2013,268067.0
Net migration,United Kingdom,GBR,2012,272601.0
Net migration,United Kingdom,GBR,2011,277521.0
Net migration,United Kingdom,GBR,2010,281588.0
Net migration,United Kingdom,GBR,2009,284800.0
Net migration,United Kingdom,GBR,2008,283762.0
Net migration,United Kingdom,GBR,2007,279808.0
Net migration,United Kingdom,GBR,2006,272651.0
Net migration,United Kingdom,GBR,2005,261300.0
Net migration,United Kingdom,GBR,2004,247447.0
Net migration,United Kingdom,GBR,2003,230387.0
Net migration,United Kingdom,GBR,2002,210510.0
Net migration,United Kingdom,GBR,2001,186701.0
Net migration,United Kingdom,GBR,2000,161157.0
Net migration,United Kingdom,GBR,1999,133216.0
Net migration,United Kingdom,GBR,1998,108637.0
Net migration,United Kingdom,GBR,1997,86309.0
Net migration,United Kingdom,GBR,1996,66293.0
Net migration,United Kingdom,GBR,1995,48732.0
Net migration,United Kingdom,GBR,1994,33409.0
Net migration,United Kingdom,GBR,1993,20837.0
Net migration,United Kingdom,GBR,1992,10003.0
Net migration,United Kingdom,GBR,1991,3255.0
Net migration,United Kingdom,GBR,1990,-701.0
Net migration,United States,USA,2020,675560.0
Net migration,United States,USA,2019,1158444.0
Net migration,United States,USA,2018,1200796.0
Net migration,United States,USA,2017,1377630.0
Net migration,United States,USA,2016,1449371.0
Net migration,United States,USA,2015,1221849.0
Net migration,United States,USA,2014,1250914.0
Net migration,United States,USA,2013,1320840.0
Net migration,United States,USA,2012,1323368.0
Net migration,United States,USA,2011,1322433.0
Net migration,United States,USA,2010,1030731.0
Net migration,United States,USA,2009,1031010.0
Net migration,United States,USA,2008,1095864.0
Net migration,United States,USA,2007,1108509.0
Net migration,United States,USA,2006,1113259.0
Net migration,United States,USA,2005,1129462.0
Net migration,United States,USA,2004,1200409.0
Net migration,United States,USA,2003,1074728.0
Net migration,United States,USA,2002,1168499.0
Net migration,United States,USA,2001,1335725.0
Net migration,United States,USA,2000,1479676.0
Net migration,United States,USA,1999,1667953.0
Net migration,United States,USA,1998,1799996.0
Net migration,United States,USA,1997,1866819.0
Net migration,United States,USA,1996,1771618.0
Net migration,United States,USA,1995,1678815.0
Net migration,United States,USA,1994,1806698.0
Net migration,United States,USA,1993,1752153.0
Net migration,United States,USA,1992,1816509.0
Net migration,United States,USA,1991,1569223.0
Net migration,United States,USA,1990,1421775.0
Net migration,Uruguay,URY,2020,-1486.0
Net migration,Uruguay,URY,2019,-2902.0
Net migration,Uruguay,URY,2018,-2963.0
Net migration,Uruguay,URY,2017,-3090.0
Net migration,Uruguay,URY,2016,-3506.0
Net migration,Uruguay,URY,2015,-4156.0
Net migration,Uruguay,URY,2014,-4914.0
Net migration,Uruguay,URY,2013,-5655.0
Net migration,Uruguay,URY,2012,-6318.0
Net migration,Uruguay,URY,2011,-6982.0
Net migration,Uruguay,URY,2010,-7696.0
Net migration,Uruguay,URY,2009,-8510.0
Net migration,Uruguay,URY,2008,-9460.0
Net migration,Uruguay,URY,2007,-10752.0
Net migration,Uruguay,URY,2006,-13159.0
Net migration,Uruguay,URY,2005,-16092.0
Net migration,Uruguay,URY,2004,-15661.0
Net migration,Uruguay,URY,2003,-17099.0
Net migration,Uruguay,URY,2002,-16958.0
Net migration,Uruguay,URY,2001,-14628.0
Net migration,Uruguay,URY,2000,-11074.0
Net migration,Uruguay,URY,1999,-7439.0
Net migration,Uruguay,URY,1998,-7043.0
Net migration,Uruguay,URY,1997,-6937.0
Net migration,Uruguay,URY,1996,-7396.0
Net migration,Uruguay,URY,1995,-8333.0
Net migration,Uruguay,URY,1994,-7951.0
Net migration,Uruguay,URY,1993,-7917.0
Net migration,Uruguay,URY,1992,-7856.0
Net migration,Uruguay,URY,1991,-7720.0
Net migration,Uruguay,URY,1990,-7498.0
Net migration,Uzbekistan,UZB,2020,-39203.0
Net migration,Uzbekistan,UZB,2019,-69397.0
Net migration,Uzbekistan,UZB,2018,-60066.0
Net migration,Uzbekistan,UZB,2017,-48561.0
Net migration,Uzbekistan,UZB,2016,-35209.0
Net migration,Uzbekistan,UZB,2015,-20380.0
Net migration,Uzbekistan,UZB,2014,-20382.0
Net migration,Uzbekistan,UZB,2013,-20380.0
Net migration,Uzbekistan,UZB,2012,-20382.0
Net migration,Uzbekistan,UZB,2011,-20380.0
Net migration,Uzbekistan,UZB,2010,-20381.0
Net migration,Uzbekistan,UZB,2009,-20379.0
Net migration,Uzbekistan,UZB,2008,-24037.0
Net migration,Uzbekistan,UZB,2007,-27023.0
Net migration,Uzbekistan,UZB,2006,-29201.0
Net migration,Uzbekistan,UZB,2005,-33395.0
Net migration,Uzbekistan,UZB,2004,-38839.0
Net migration,Uzbekistan,UZB,2003,-44098.0
Net migration,Uzbekistan,UZB,2002,-47697.0
Net migration,Uzbekistan,UZB,2001,-48649.0
Net migration,Uzbekistan,UZB,2000,-66569.0
Net migration,Uzbekistan,UZB,1999,-61969.0
Net migration,Uzbekistan,UZB,1998,-49882.0
Net migration,Uzbekistan,UZB,1997,-48369.0
Net migration,Uzbekistan,UZB,1996,-50325.0
Net migration,Uzbekistan,UZB,1995,-45888.0
Net migration,Uzbekistan,UZB,1994,-41799.0
Net migration,Uzbekistan,UZB,1993,-37383.0
Net migration,Uzbekistan,UZB,1992,-33270.0
Net migration,Uzbekistan,UZB,1991,-29065.0
Net migration,Uzbekistan,UZB,1990,-73485.0
Net migration,Vanuatu,VUT,2020,-197.0
Net migration,Vanuatu,VUT,2019,-403.0
Net migration,Vanuatu,VUT,2018,-403.0
Net migration,Vanuatu,VUT,2017,-403.0
Net migration,Vanuatu,VUT,2016,-404.0
Net migration,Vanuatu,VUT,2015,-756.0
Net migration,Vanuatu,VUT,2014,-785.0
Net migration,Vanuatu,VUT,2013,-824.0
Net migration,Vanuatu,VUT,2012,-879.0
Net migration,Vanuatu,VUT,2011,-934.0
Net migration,Vanuatu,VUT,2010,-882.0
Net migration,Vanuatu,VUT,2009,-680.0
Net migration,Vanuatu,VUT,2008,-531.0
Net migration,Vanuatu,VUT,2007,-498.0
Net migration,Vanuatu,VUT,2006,-481.0
Net migration,Vanuatu,VUT,2005,-448.0
Net migration,Vanuatu,VUT,2004,-425.0
Net migration,Vanuatu,VUT,2003,-386.0
Net migration,Vanuatu,VUT,2002,-351.0
Net migration,Vanuatu,VUT,2001,-336.0
Net migration,Vanuatu,VUT,2000,-458.0
Net migration,Vanuatu,VUT,1999,-734.0
Net migration,Vanuatu,VUT,1998,-902.0
Net migration,Vanuatu,VUT,1997,-929.0
Net migration,Vanuatu,VUT,1996,-937.0
Net migration,Vanuatu,VUT,1995,-939.0
Net migration,Vanuatu,VUT,1994,-939.0
Net migration,Vanuatu,VUT,1993,-939.0
Net migration,Vanuatu,VUT,1992,-939.0
Net migration,Vanuatu,VUT,1991,-943.0
Net migration,Vanuatu,VUT,1990,-939.0
Net migration,"Venezuela, RB",VEN,2020,-525142.0
Net migration,"Venezuela, RB",VEN,2019,-976460.0
Net migration,"Venezuela, RB",VEN,2018,-1356759.0
Net migration,"Venezuela, RB",VEN,2017,-817764.0
Net migration,"Venezuela, RB",VEN,2016,-283326.0
Net migration,"Venezuela, RB",VEN,2015,-77421.0
Net migration,"Venezuela, RB",VEN,2014,-62437.0
Net migration,"Venezuela, RB",VEN,2013,-57815.0
Net migration,"Venezuela, RB",VEN,2012,-55130.0
Net migration,"Venezuela, RB",VEN,2011,-54377.0
Net migration,"Venezuela, RB",VEN,2010,-52784.0
Net migration,"Venezuela, RB",VEN,2009,-50286.0
Net migration,"Venezuela, RB",VEN,2008,-43636.0
Net migration,"Venezuela, RB",VEN,2007,-36052.0
Net migration,"Venezuela, RB",VEN,2006,-27239.0
Net migration,"Venezuela, RB",VEN,2005,-18400.0
Net migration,"Venezuela, RB",VEN,2004,-10798.0
Net migration,"Venezuela, RB",VEN,2003,-5730.0
Net migration,"Venezuela, RB",VEN,2002,-3934.0
Net migration,"Venezuela, RB",VEN,2001,-2852.0
Net migration,"Venezuela, RB",VEN,2000,-2004.0
Net migration,"Venezuela, RB",VEN,1999,-1388.0
Net migration,"Venezuela, RB",VEN,1998,-1013.0
Net migration,"Venezuela, RB",VEN,1997,-825.0
Net migration,"Venezuela, RB",VEN,1996,-717.0
Net migration,"Venezuela, RB",VEN,1995,-633.0
Net migration,"Venezuela, RB",VEN,1994,-567.0
Net migration,"Venezuela, RB",VEN,1993,-487.0
Net migration,"Venezuela, RB",VEN,1992,-388.0
Net migration,"Venezuela, RB",VEN,1991,-241.0
Net migration,"Venezuela, RB",VEN,1990,-80.0
Net migration,Vietnam,VNM,2020,-2016.0
Net migration,Vietnam,VNM,2019,-4028.0
Net migration,Vietnam,VNM,2018,-3080.0
Net migration,Vietnam,VNM,2017,-3847.0
Net migration,Vietnam,VNM,2016,-4432.0
Net migration,Vietnam,VNM,2015,-4761.0
Net migration,Vietnam,VNM,2014,-4875.0
Net migration,Vietnam,VNM,2013,-4786.0
Net migration,Vietnam,VNM,2012,-4545.0
Net migration,Vietnam,VNM,2011,-4378.0
Net migration,Vietnam,VNM,2010,-4382.0
Net migration,Vietnam,VNM,2009,-18546.0
Net migration,Vietnam,VNM,2008,-101560.0
Net migration,Vietnam,VNM,2007,-119471.0
Net migration,Vietnam,VNM,2006,-131559.0
Net migration,Vietnam,VNM,2005,-144080.0
Net migration,Vietnam,VNM,2004,-150349.0
Net migration,Vietnam,VNM,2003,-153880.0
Net migration,Vietnam,VNM,2002,-159577.0
Net migration,Vietnam,VNM,2001,-162571.0
Net migration,Vietnam,VNM,2000,-150955.0
Net migration,Vietnam,VNM,1999,-31169.0
Net migration,Vietnam,VNM,1998,72370.0
Net migration,Vietnam,VNM,1997,52526.0
Net migration,Vietnam,VNM,1996,50794.0
Net migration,Vietnam,VNM,1995,43672.0
Net migration,Vietnam,VNM,1994,-2891.0
Net migration,Vietnam,VNM,1993,-5426.0
Net migration,Vietnam,VNM,1992,-5664.0
Net migration,Vietnam,VNM,1991,-824.0
Net migration,Vietnam,VNM,1990,-10252.0
Net migration,Virgin Islands (U.S.),VIR,2020,0.0
Net migration,Virgin Islands (U.S.),VIR,2019,-458.0
Net migration,Virgin Islands (U.S.),VIR,2018,-458.0
Net migration,Virgin Islands (U.S.),VIR,2017,-471.0
Net migration,Virgin Islands (U.S.),VIR,2016,-526.0
Net migration,Virgin Islands (U.S.),VIR,2015,-630.0
Net migration,Virgin Islands (U.S.),VIR,2014,-748.0
Net migration,Virgin Islands (U.S.),VIR,2013,-858.0
Net migration,Virgin Islands (U.S.),VIR,2012,-932.0
Net migration,Virgin Islands (U.S.),VIR,2011,-1018.0
Net migration,Virgin Islands (U.S.),VIR,2010,-1090.0
Net migration,Virgin Islands (U.S.),VIR,2009,-567.0
Net migration,Virgin Islands (U.S.),VIR,2008,-682.0
Net migration,Virgin Islands (U.S.),VIR,2007,-570.0
Net migration,Virgin Islands (U.S.),VIR,2006,-534.0
Net migration,Virgin Islands (U.S.),VIR,2005,-429.0
Net migration,Virgin Islands (U.S.),VIR,2004,-1122.0
Net migration,Virgin Islands (U.S.),VIR,2003,-1057.0
Net migration,Virgin Islands (U.S.),VIR,2002,-1041.0
Net migration,Virgin Islands (U.S.),VIR,2001,-988.0
Net migration,Virgin Islands (U.S.),VIR,2000,-921.0
Net migration,Virgin Islands (U.S.),VIR,1999,77.0
Net migration,Virgin Islands (U.S.),VIR,1998,132.0
Net migration,Virgin Islands (U.S.),VIR,1997,79.0
Net migration,Virgin Islands (U.S.),VIR,1996,229.0
Net migration,Virgin Islands (U.S.),VIR,1995,144.0
Net migration,Virgin Islands (U.S.),VIR,1994,-883.0
Net migration,Virgin Islands (U.S.),VIR,1993,-915.0
Net migration,Virgin Islands (U.S.),VIR,1992,-973.0
Net migration,Virgin Islands (U.S.),VIR,1991,-1216.0
Net migration,Virgin Islands (U.S.),VIR,1990,-1583.0
Net migration,West Bank and Gaza,PSE,2020,-12369.0
Net migration,West Bank and Gaza,PSE,2019,-24737.0
Net migration,West Bank and Gaza,PSE,2018,-25137.0
Net migration,West Bank and Gaza,PSE,2017,-25452.0
Net migration,West Bank and Gaza,PSE,2016,-22774.0
Net migration,West Bank and Gaza,PSE,2015,-22904.0
Net migration,West Bank and Gaza,PSE,2014,-27076.0
Net migration,West Bank and Gaza,PSE,2013,-26976.0
Net migration,West Bank and Gaza,PSE,2012,-26918.0
Net migration,West Bank and Gaza,PSE,2011,-26662.0
Net migration,West Bank and Gaza,PSE,2010,-26350.0
Net migration,West Bank and Gaza,PSE,2009,-25908.0
Net migration,West Bank and Gaza,PSE,2008,-23981.0
Net migration,West Bank and Gaza,PSE,2007,-20334.0
Net migration,West Bank and Gaza,PSE,2006,-23450.0
Net migration,West Bank and Gaza,PSE,2005,-28157.0
Net migration,West Bank and Gaza,PSE,2004,-32854.0
Net migration,West Bank and Gaza,PSE,2003,-35960.0
Net migration,West Bank and Gaza,PSE,2002,-35034.0
Net migration,West Bank and Gaza,PSE,2001,-25657.0
Net migration,West Bank and Gaza,PSE,2000,-11501.0
Net migration,West Bank and Gaza,PSE,1999,-13857.0
Net migration,West Bank and Gaza,PSE,1998,-13145.0
Net migration,West Bank and Gaza,PSE,1997,10417.0
Net migration,West Bank and Gaza,PSE,1996,9810.0
Net migration,West Bank and Gaza,PSE,1995,8763.0
Net migration,West Bank and Gaza,PSE,1994,7434.0
Net migration,West Bank and Gaza,PSE,1993,5975.0
Net migration,West Bank and Gaza,PSE,1992,4411.0
Net migration,West Bank and Gaza,PSE,1991,2116.0
Net migration,West Bank and Gaza,PSE,1990,-476.0
Net migration,"Yemen, Rep.",YEM,2020,-86100.0
Net migration,"Yemen, Rep.",YEM,2019,-39769.0
Net migration,"Yemen, Rep.",YEM,2018,-39699.0
Net migration,"Yemen, Rep.",YEM,2017,-39672.0
Net migration,"Yemen, Rep.",YEM,2016,-39688.0
Net migration,"Yemen, Rep.",YEM,2015,-38355.0
Net migration,"Yemen, Rep.",YEM,2014,-30048.0
Net migration,"Yemen, Rep.",YEM,2013,-23747.0
Net migration,"Yemen, Rep.",YEM,2012,-20983.0
Net migration,"Yemen, Rep.",YEM,2011,-21770.0
Net migration,"Yemen, Rep.",YEM,2010,-25573.0
Net migration,"Yemen, Rep.",YEM,2009,-27870.0
Net migration,"Yemen, Rep.",YEM,2008,-28242.0
Net migration,"Yemen, Rep.",YEM,2007,-26971.0
Net migration,"Yemen, Rep.",YEM,2006,-24072.0
Net migration,"Yemen, Rep.",YEM,2005,-51360.0
Net migration,"Yemen, Rep.",YEM,2004,-102701.0
Net migration,"Yemen, Rep.",YEM,2003,-104794.0
Net migration,"Yemen, Rep.",YEM,2002,-99706.0
Net migration,"Yemen, Rep.",YEM,2001,-93742.0
Net migration,"Yemen, Rep.",YEM,2000,-87753.0
Net migration,"Yemen, Rep.",YEM,1999,-82761.0
Net migration,"Yemen, Rep.",YEM,1998,-79125.0
Net migration,"Yemen, Rep.",YEM,1997,-76708.0
